date,start_time,stop_time,colony_number,site,sample_ID,SGD_dil,FileID_csv,light_dark,run_block,blank,chamber_channel,date_coral_collected,date_water_collected,color_code,new_colonynumber,SGD_number,weight_g,volume_mL,SA_cm2,spc,salinity,mV,pH,DO_percent,mg_L,temp_C,pH_night,TrisCalDate,phosphate_umolL,silicate_umolL,NN_umolL,ammonia_umolL,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,dieselBandII,Petroleum,Lignin,BIX,HIX,FI,M_to_C,JP5_empirical,JP5_normalized,Diesel_Chen
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil4_Dark,4,Cabral_Day6_Col11_Dil4_Dark_06132023_O2.csv,DARK,RUN16,0,4,NA,6/7/23,red,19,0.05,34.0265,12,122.16146,56.1,37.1,-79.2,8.12,59.7,3.67,30.291,NA,6/14/23,0.06,2.54,0.25,13.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil5_Dark,5,Cabral_Day6_Col11_Dil5_Dark_06132023_O2.csv,DARK,RUN16,0,5,NA,6/7/23,red,19,0.1,25.2859,11,112.73437,56.1,37.1,-76.5,8.08,57,3.5,30.269,NA,6/14/23,0.04,3.24,0.15,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil6_Dark,6,Cabral_Day6_Col11_Dil6_Dark_06132023_O2.csv,DARK,RUN16,0,6,NA,6/7/23,red,19,0.5,31.4734,12,137.19792,55.8,36.8,-79,8.12,59.7,3.67,30.273,NA,6/14/23,0.08,4.69,0.7,10.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil7_Dark,7,Cabral_Day6_Col11_Dil7_Dark_06132023_O2.csv,DARK,RUN16,0,7,NA,6/7/23,red,19,1,30.6992,12,128.13542,55.4,36.7,-77.2,8.09,56.2,3.5,29.582,NA,6/14/23,0.08,8.92,1.46,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil8_Dark,8,Cabral_Day6_Col11_Dil8_Dark_06132023_O2.csv,DARK,RUN16,0,9,NA,6/7/23,red,19,2,34.7524,10,131.68229,55.1,36.4,-77.3,8.09,60.1,3.71,30.059,NA,6/14/23,0.1,14.8,0.27,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,17:17:00,17:52:00,11,Cabral,Cabral_Col11_Dil9_Dark,9,Cabral_Day6_Col11_Dil9_Dark_06132023_O2.csv,DARK,RUN16,0,10,NA,6/7/23,red,19,4,32.691,13,140.32292,54.4,35.8,-76.8,8.08,58.6,3.61,30.442,NA,6/14/23,0.15,25.59,1.24,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil1_Light,1,Cabral_Day6_Col12_Dil1_Light_06132023_O2.csv,LIGHT,RUN17,0,1,NA,6/7/23,green,BLANK,0,N/A,0,0,56.1,37.1,-77.2,8.09,58.7,3.6,30.465,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil2_Light,2,Cabral_Day6_Col12_Dil2_Light_06132023_O2.csv,LIGHT,RUN17,0,2,NA,6/7/23,green,BLANK,0.01,N/A,0,0,56.2,37.2,-77.8,8.1,60,3.68,30.4,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil3_Light,3,Cabral_Day6_Col12_Dil3_Light_06132023_O2.csv,LIGHT,RUN17,0,3,NA,6/7/23,green,BLANK,0.03,N/A,0,0,56.1,37.1,-78.3,8.11,59.2,3.63,30.339,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil4_Light,4,Cabral_Day6_Col12_Dil4_Light_06132023_O2.csv,LIGHT,RUN17,0,4,NA,6/7/23,green,BLANK,0.05,N/A,0,0,56.1,37.1,-79.2,8.12,59.7,3.67,30.291,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil5_Light,5,Cabral_Day6_Col12_Dil5_Light_06132023_O2.csv,LIGHT,RUN17,0,5,NA,6/7/23,green,BLANK,0.1,N/A,0,0,56.1,37.1,-76.5,8.08,57,3.5,30.269,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil6_Light,6,Cabral_Day6_Col12_Dil6_Light_06132023_O2.csv,LIGHT,RUN17,0,6,NA,6/7/23,green,BLANK,0.5,N/A,0,0,55.8,36.8,-79,8.12,59.7,3.67,30.273,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil7_Light,7,Cabral_Day6_Col12_Dil7_Light_06132023_O2.csv,LIGHT,RUN17,0,7,NA,6/7/23,green,BLANK,1,N/A,0,0,55.4,36.7,-77.2,8.09,56.2,3.5,29.582,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil8_Light,8,Cabral_Day6_Col12_Dil8_Light_06132023_O2.csv,LIGHT,RUN17,0,9,NA,6/7/23,green,BLANK,2,N/A,0,0,55.1,36.4,-77.3,8.09,60.1,3.71,30.059,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,18:13:00,19:21:00,BLANK,Cabral,Cabral_BlankD6_Dil9_Light,9,Cabral_Day6_Col12_Dil9_Light_06132023_O2.csv,LIGHT,RUN17,0,10,NA,6/7/23,green,BLANK,4,N/A,0,0,54.4,35.8,-76.8,8.08,58.6,3.61,30.442,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil1_Dark,1,Cabral_Day6_Col12_Dil1_Dark_06132023_O2.csv,DARK,RUN17,0,1,NA,6/7/23,green,BLANK,0,N/A,0,0,56.1,37.1,-77.2,8.09,58.7,3.6,30.465,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil2_Dark,2,Cabral_Day6_Col12_Dil2_Dark_06132023_O2.csv,DARK,RUN17,0,2,NA,6/7/23,green,BLANK,0.01,N/A,0,0,56.2,37.2,-77.8,8.1,60,3.68,30.4,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil3_Dark,3,Cabral_Day6_Col12_Dil3_Dark_06132023_O2.csv,DARK,RUN17,0,3,NA,6/7/23,green,BLANK,0.03,N/A,0,0,56.1,37.1,-78.3,8.11,59.2,3.63,30.339,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil4_Dark,4,Cabral_Day6_Col12_Dil4_Dark_06132023_O2.csv,DARK,RUN17,0,4,NA,6/7/23,green,BLANK,0.05,N/A,0,0,56.1,37.1,-79.2,8.12,59.7,3.67,30.291,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil5_Dark,5,Cabral_Day6_Col12_Dil5_Dark_06132023_O2.csv,DARK,RUN17,0,5,NA,6/7/23,green,BLANK,0.1,N/A,0,0,56.1,37.1,-76.5,8.08,57,3.5,30.269,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil6_Dark,6,Cabral_Day6_Col12_Dil6_Dark_06132023_O2.csv,DARK,RUN17,0,6,NA,6/7/23,green,BLANK,0.5,N/A,0,0,55.8,36.8,-79,8.12,59.7,3.67,30.273,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil7_Dark,7,Cabral_Day6_Col12_Dil7_Dark_06132023_O2.csv,DARK,RUN17,0,7,NA,6/7/23,green,BLANK,1,N/A,0,0,55.4,36.7,-77.2,8.09,56.2,3.5,29.582,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil8_Dark,8,Cabral_Day6_Col12_Dil8_Dark_06132023_O2.csv,DARK,RUN17,0,9,NA,6/7/23,green,BLANK,2,N/A,0,0,55.1,36.4,-77.3,8.09,60.1,3.71,30.059,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:04:00,20:39:00,BLANK,Cabral,Cabral_BlankD6_Dil9_Dark,9,Cabral_Day6_Col12_Dil9_Dark_06132023_O2.csv,DARK,RUN17,0,10,NA,6/7/23,green,BLANK,4,N/A,0,0,54.4,35.8,-76.8,8.08,58.6,3.61,30.442,NA,6/14/23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil1_Light,1,Cabral_Day6_Blank_Dil1_Light_06132023_O2.csv,LIGHT,RUN18,1,1,NA,6/7/23,N/A,20,0,15.175,3,49.99479,56.1,37.1,-77.2,8.09,58.7,3.6,30.465,NA,6/14/23,0.04,3.21,0.18,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil2_Light,2,Cabral_Day6_Blank_Dil2_Light_06132023_O2.csv,LIGHT,RUN18,1,2,NA,6/7/23,N/A,20,0.01,14.2964,1,56.42188,56.2,37.2,-77.8,8.1,60,3.68,30.4,NA,6/14/23,0.06,3.71,0.15,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil3_Light,3,Cabral_Day6_Blank_Dil3_Light_06132023_O2.csv,LIGHT,RUN18,1,3,NA,6/7/23,N/A,20,0.03,30.861,11,83.47396,56.1,37.1,-78.3,8.11,59.2,3.63,30.339,NA,6/14/23,0.06,3.36,0.19,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil4_Light,4,Cabral_Day6_Blank_Dil4_Light_06132023_O2.csv,LIGHT,RUN18,1,4,NA,6/7/23,N/A,20,0.05,30.2251,10,90.96354,56.1,37.1,-79.2,8.12,59.7,3.67,30.291,NA,6/14/23,0.06,2.54,0.25,13.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil5_Light,5,Cabral_Day6_Blank_Dil5_Light_06132023_O2.csv,LIGHT,RUN18,1,5,NA,6/7/23,N/A,20,0.1,18.7057,9,57.44271,56.1,37.1,-76.5,8.08,57,3.5,30.269,NA,6/14/23,0.04,3.24,0.15,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil6_Light,6,Cabral_Day6_Blank_Dil6_Light_06132023_O2.csv,LIGHT,RUN18,1,6,NA,6/7/23,N/A,20,0.5,17.5437,4,60.40104,55.8,36.8,-79,8.12,59.7,3.67,30.273,NA,6/14/23,0.08,4.69,0.7,10.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil7_Light,7,Cabral_Day6_Blank_Dil7_Light_06132023_O2.csv,LIGHT,RUN18,1,7,NA,6/7/23,N/A,20,1,23.4845,11,107.1875,55.4,36.7,-77.2,8.09,56.2,3.5,29.582,NA,6/14/23,0.08,8.92,1.46,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil8_Light,8,Cabral_Day6_Blank_Dil8_Light_06132023_O2.csv,LIGHT,RUN18,1,9,NA,6/7/23,N/A,20,2,38.5353,13,124.29167,55.1,36.4,-77.3,8.09,60.1,3.71,30.059,NA,6/14/23,0.1,14.8,0.27,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:54:00,21:57:00,12,Cabral,Cabral_Col12_Dil9_Light,9,Cabral_Day6_Blank_Dil9_Light_06132023_O2.csv,LIGHT,RUN18,1,10,NA,6/7/23,N/A,20,4,23.8189,11,95.29688,54.4,35.8,-76.8,8.08,58.6,3.61,30.442,NA,6/14/23,0.15,25.59,1.24,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil1_Dark,1,Cabral_Day6_Blank_Dil1_Dark_06132023_O2.csv,DARK,RUN18,1,1,NA,6/7/23,N/A,20,0,15.175,3,49.99479,56.1,37.1,-77.2,8.09,58.7,3.6,30.465,NA,6/14/23,0.04,3.21,0.18,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil2_Dark,2,Cabral_Day6_Blank_Dil2_Dark_06132023_O2.csv,DARK,RUN18,1,2,NA,6/7/23,N/A,20,0.01,14.2964,1,56.42188,56.2,37.2,-77.8,8.1,60,3.68,30.4,NA,6/14/23,0.06,3.71,0.15,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil3_Dark,3,Cabral_Day6_Blank_Dil3_Dark_06132023_O2.csv,DARK,RUN18,1,3,NA,6/7/23,N/A,20,0.03,30.861,11,83.47396,56.1,37.1,-78.3,8.11,59.2,3.63,30.339,NA,6/14/23,0.06,3.36,0.19,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil4_Dark,4,Cabral_Day6_Blank_Dil4_Dark_06132023_O2.csv,DARK,RUN18,1,4,NA,6/7/23,N/A,20,0.05,30.2251,10,90.96354,56.1,37.1,-79.2,8.12,59.7,3.67,30.291,NA,6/14/23,0.06,2.54,0.25,13.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil5_Dark,5,Cabral_Day6_Blank_Dil5_Dark_06132023_O2.csv,DARK,RUN18,1,5,NA,6/7/23,N/A,20,0.1,18.7057,9,57.44271,56.1,37.1,-76.5,8.08,57,3.5,30.269,NA,6/14/23,0.04,3.24,0.15,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil6_Dark,6,Cabral_Day6_Blank_Dil6_Dark_06132023_O2.csv,DARK,RUN18,1,6,NA,6/7/23,N/A,20,0.5,17.5437,4,60.40104,55.8,36.8,-79,8.12,59.7,3.67,30.273,NA,6/14/23,0.08,4.69,0.7,10.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil7_Dark,7,Cabral_Day6_Blank_Dil7_Dark_06132023_O2.csv,DARK,RUN18,1,7,NA,6/7/23,N/A,20,1,23.4845,11,107.1875,55.4,36.7,-77.2,8.09,56.2,3.5,29.582,NA,6/14/23,0.08,8.92,1.46,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil8_Dark,8,Cabral_Day6_Blank_Dil8_Dark_06132023_O2.csv,DARK,RUN18,1,9,NA,6/7/23,N/A,20,2,38.5353,13,124.29167,55.1,36.4,-77.3,8.09,60.1,3.71,30.059,NA,6/14/23,0.1,14.8,0.27,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/23,20:25:00,23:01:00,12,Cabral,Cabral_Col12_Dil9_Dark,9,Cabral_Day6_Blank_Dil9_Dark_06132023_O2.csv,DARK,RUN18,1,10,NA,6/7/23,N/A,20,4,23.8189,11,95.29688,54.4,35.8,-76.8,8.08,58.6,3.61,30.442,NA,6/14/23,0.15,25.59,1.24,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil1_Light,1,Varari_Day1_Col1_Dil1_Light_06172023_O2.csv,LIGHT,RUN19,0,1,NA,6/15/23,light_blue,1,0,20.6889,9,55.1875,56.2,37.3,-75.8,8.06,69,4.42,27.714,8.09,6/14/23,0.03,4.88,2.52,4.96,0.1040786,0.155314718,0.083356466,0.128188648,0.21665121,0.0287306,0.021499686,0.056875608,0.01442864,0.067512569,0.142874717,0.579524224,1.348186647,2.977514359,0.650264026,9.852919544,0.098645213,36.86098165
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil2_Light,2,Varari_Day1_Col1_Dil2_Light_06172023_O2.csv,LIGHT,RUN19,0,2,NA,6/15/23,light_blue,1,0.01,21.364,10,71.65104,56.3,37.4,-77.4,8.09,70.3,4.51,27.764,8.1,6/14/23,0.06,4.51,4.67,4.07,0.077855148,0.132592318,0.060234682,0.09444218,0.190770337,0.040852753,0.016940629,0.042454439,0.011874137,0.052091791,0.105396302,0.56039274,0.86827778,2.870859637,0.637794284,9.148461481,0.119821381,30.45880696
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil3_Light,3,Varari_Day1_Col1_Dil3_Light_06172023_O2.csv,LIGHT,RUN19,0,3,NA,6/15/23,light_blue,1,0.03,25.9042,11,98.76563,56.3,37.4,-76.3,8.07,69.5,4.45,27.81,8.1,6/14/23,0.07,4.53,3.03,4.95,0.085213434,0.120094864,0.067658871,0.09868862,0.16574026,0.013343263,0.014697815,0.045599892,0.009817066,0.050031123,0.13014703,0.500950059,1.163226316,3.05747378,0.685579264,7.823758763,0.105483318,27.50755555
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil4_Light,4,Varari_Day1_Col1_Dil4_Light_06172023_O2.csv,LIGHT,RUN19,0,4,NA,6/15/23,light_blue,1,0.05,25.0998,12,92.44792,56.2,37.3,-75.5,8.06,69,4.41,27.795,8.1,6/14/23,0.08,4.82,1.87,3.32,0.062861697,0.105097177,0.049975972,0.075537174,0.118947116,0.027190668,0.014242683,0.036273929,0.010010878,0.04439367,0.104535873,0.528170624,1.076960282,2.784974847,0.661607656,6.201683995,0.103376353,22.20358918
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil5_Light,5,Varari_Day1_Col1_Dil5_Light_06172023_O2.csv,LIGHT,RUN19,0,5,NA,6/15/23,light_blue,1,0.1,24.2234,11,81.38542,56.2,37.3,-76,8.07,69.1,4.41,27.816,8.1,6/14/23,0.05,5.27,2.5,6.31,0.079154502,0.101126666,0.059579743,0.089496993,0.131928823,0.007230069,0.014339519,0.039174374,0.009465931,0.049513912,0.091600659,0.474397989,1.526978699,3.000671139,0.665717815,6.250449491,0.093529205,23.43486899
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil6_Light,6,Varari_Day1_Col1_Dil6_Light_06172023_O2.csv,LIGHT,RUN19,0,6,NA,6/15/23,light_blue,1,0.5,19.381,9,68.07812,56,37.1,-76,8.07,68,4.36,27.818,8.1,6/14/23,0.05,7.07,2.23,4.4,0.073847715,0.112410889,0.061580238,0.086611484,0.118719368,0.03494314,0.018689035,0.045514847,0.014095662,0.047657298,0.09205652,0.526891674,1.383652181,2.70901538,0.710993912,6.037106492,0.088745632,22.23328434
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil7_Light,7,Varari_Day1_Col1_Dil7_Light_06172023_O2.csv,LIGHT,RUN19,0,7,NA,6/15/23,light_blue,1,1,23.3229,11,120.33854,55.8,37,-75.5,8.06,68.4,4.39,27.829,8.1,6/14/23,0.07,10.06,2.58,1.99,0.09144804,0.119120579,0.069345486,0.09317767,0.128654744,0.041514738,0.015277177,0.044239184,0.010341143,0.056028758,0.088317616,0.426437882,1.636768143,2.914070123,0.744228589,6.645662086,0.0916279,25.24332283
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil8_Light,8,Varari_Day1_Col1_Dil8_Light_06172023_O2.csv,LIGHT,RUN19,0,9,NA,6/15/23,light_blue,1,2,18.0429,11,56.14063,55.3,36.6,-75.9,8.06,67.6,4.34,27.793,8.09,6/14/23,0.09,13.55,2.78,3.81,0.065658142,0.081602651,0.05285662,0.080565343,0.115197507,0.017495543,0.013505454,0.038237866,0.009017884,0.041527177,0.094863384,0.560030502,1.249580061,2.692350285,0.656071437,5.445938258,0.089688376,21.43262057
6/17/23,08:11:00,09:29:00,1,Varari,Varari_Col1_Dil9_Light,9,Varari_Day1_Col1_Dil9_Light_06172023_O2.csv,LIGHT,RUN19,0,10,NA,6/15/23,light_blue,1,4,22.3262,8,80.58854,54.3,35.9,-74,8.03,62.1,4,27.887,8.09,6/14/23,0.13,22.86,3.21,5.31,0.076461099,0.144363436,0.06079772,0.097938422,0.164848298,0.029770244,0.017364882,0.043746896,0.011452002,0.051900371,0.133909788,0.619177434,1.143252101,2.773854572,0.620774961,8.009991851,0.104760712,28.6955812
6/17/23,09:58:00,10:35:00,1,Varari,Varari_Col1_Dil1_Dark,1,Varari_Day1_Col1_Dil1_Dark_06172023_O2.csv,DARK,RUN19,0,1,NA,6/15/23,light_blue,1,0,20.6889,9,55.1875,56.2,37.3,-75.8,8.06,69,4.42,27.714,8.09,6/14/23,0.03,4.88,2.52,4.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/23,09:58:00,10:35:00,1,Varari,Varari_Col1_Dil2_Dark,2,Varari_Day1_Col1_Dil2_Dark_06172023_O2.csv,DARK,RUN19,0,2,NA,6/15/23,light_blue,1,0.01,21.364,10,71.65104,56.3,37.4,-77.4,8.09,70.3,4.51,27.764,8.1,6/14/23,0.06,4.51,4.67,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/23,09:58:00,10:35:00,1,Varari,Varari_Col1_Dil3_Dark,3,Varari_Day1_Col1_Dil3_Dark_06172023_O2.csv,DARK,RUN19,0,3,NA,6/15/23,light_blue,1,0.03,25.9042,11,98.76563,56.3,37.4,-76.3,8.07,69.5,4.45,27.81,8.1,6/14/23,0.07,4.53,3.03,4.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/23,09:58:00,10:35:00,1,Varari,Varari_Col1_Dil4_Dark,4,Varari_Day1_Col1_Dil4_Dark_06172023_O2.csv,DARK,RUN19,0,4,NA,6/15/23,light_blue,1,0.05,25.0998,12,92.44792,56.2,37.3,-75.5,8.06,69,4.41,27.795,8.1,6/14/23,0.08,4.82,1.87,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/23,09:58:00,10:35:00,1,Varari,Varari_Col1_Dil5_Dark,5,Varari_Day1_Col1_Dil5_Dark_06172023_O2.csv,DARK,RUN19,0,5,NA,6/15/23,light_blue,1,0.1,24.2234,11,81.38542,56.2,37.3,-76,8.07,69.1,4.41,27.816,8.1,6/14/23,0.05,5.27,2.5,6.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/23,09:58:00,10:35:00,1,Varari,Varari_Col1_Dil6_Dark,6,Varari_Day1_Col1_Dil6_Dark_06172023_O2.csv,DARK,RUN19,0,6,NA,6/15/23,light_blue,1,0.5,19.381,9,68.07812,56,37.1,-76,8.07,68,4.36,27.818,8.1,6/14/23,0.05,7.07,2.23,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/23,09:58:00,10:35:00,1,Varari,Varari_Col1_Dil7_Dark,7,Varari_Day1_Col1_Dil7_Dark_06172023_O2.csv,DARK,RUN19,0,7,NA,6/15/23,light_blue,1,1,23.3229,11,120.33854,55.8,37,-75.5,8.06,68.4,4.39,27.829,8.1,6/14/23,0.07,10.06,2.58,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
